,id,date_season_begin,Civic,Commercial,Cultural,Industrial,Other,Transportation,Vacant,Water,Residential,Total:,Not Hispanic or Latino:,Not Hispanic or Latino: - White alone,Not Hispanic or Latino: - Black or African American alone,Not Hispanic or Latino: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Asian alone,Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Some Other Race alone,Not Hispanic or Latino: - Two or More Races,Hispanic or Latino:,Hispanic or Latino: - White alone,Hispanic or Latino: - Black or African American alone,Hispanic or Latino: - American Indian and Alaska Native alone,Hispanic or Latino: - Asian alone,Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino: - Some Other Race alone,Hispanic or Latino: - Two or More Races,Estimate; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars),income_to_poverty_under_.50,income_to_poverty_.50_to_.99,income_to_poverty_1.00_to_1.24,income_to_poverty_1.25_to_1.49,income_to_poverty_1.50_to_1.84,income_to_poverty_1.85_to_1.99,income_to_poverty_over_2.00,id,cafe,convenience,gym,institution,liquor,lodging,nightlife,pharmacy,restaurant,retail,business_count
97,193,2017-03-01,0.06733456333951987,0.012245061783061258,0.00012665777008106697,0.10263628465619223,0.0,0.27922137085517656,0.2270035378941895,0.0,0.37876708704129936,1841,0.9728408473655622,0.1037479630635524,0.6985334057577404,0.003259098316132537,0.1499185225420967,0.0005431830526887562,0.0005431830526887562,0.016295491580662683,0.02715915263443781,0.007061379684953829,0.006518196632265072,0.0,0.0,0.0,0.008147745790331342,0.005431830526887561,15417.0,0.13578826237054084,0.1846950517836594,0.039700805523590336,0.0333716915995397,0.09608745684695053,0.07019562715765247,0.4401611047180667,193,1,0,1,1,0,0,0,0,1,1,47
98,203,2017-03-01,0.08702402405364265,0.021479543400107697,0.0,0.054175014735200464,0.0,0.30230705773755945,0.17749116661521636,0.0,0.4445472175119161,1841,0.9728408473655622,0.1037479630635524,0.6985334057577404,0.003259098316132537,0.1499185225420967,0.0005431830526887562,0.0005431830526887562,0.016295491580662683,0.02715915263443781,0.007061379684953829,0.006518196632265072,0.0,0.0,0.0,0.008147745790331342,0.005431830526887561,15417.0,0.13578826237054084,0.1846950517836594,0.039700805523590336,0.0333716915995397,0.09608745684695053,0.07019562715765247,0.4401611047180667,203,1,0,0,1,0,0,0,0,1,1,42
99,212,2017-03-01,0.08148451464208935,0.028711539007913,0.11067116860796217,0.0,0.0,0.3602846484188871,0.030891979050237918,0.0,0.4694406649149999,817,0.9877600979192166,0.006119951040391677,0.9351285189718482,0.0036719706242350062,0.0208078335373317,0.0,0.0,0.02203182374541004,0.012239902080783354,0.0,0.0036719706242350062,0.0,0.0,0.0,0.008567931456548347,0.0,16066.0,0.13006993006993006,0.16363636363636366,0.12867132867132866,0.033566433566433566,0.03636363636363636,0.06293706293706294,0.4447552447552448,212,1,1,1,1,1,0,0,1,1,1,78
100,249,2008-03-01,0.05594218852044817,0.13564050008878015,0.02534315309977435,0.059934826716295325,0.0,0.4071755937459389,0.09063889100386316,0.0,0.2812670353453481,590,0.9796610169491524,0.09491525423728814,0.8593220338983051,0.003389830508474576,0.003389830508474576,0.0,0.0,0.01864406779661017,0.020338983050847456,0.005084745762711864,0.006779661016949152,0.0,0.0,0.0,0.003389830508474576,0.005084745762711864,13413.0,0.20440251572327045,0.040880503144654086,0.0,0.0,0.0,0.4685534591194969,0.2861635220125786,249,1,1,0,1,0,0,1,0,1,1,50
101,278,2008-03-01,0.007706135873373113,0.013342253405359638,0.051756118143908174,0.007489254090888531,0.0,0.3661404323568208,0.06920603270180062,0.0,0.4920659093012223,768,0.9466145833333334,0.2109375,0.69921875,0.005208333333333333,0.010416666666666666,0.0,0.0,0.02083333333333333,0.05338541666666666,0.0078125,0.013020833333333334,0.0,0.010416666666666666,0.0,0.015625,0.006510416666666667,11299.0,0.0,0.3090128755364807,0.0,0.23605150214592274,0.13161659513590845,0.07582260371959942,0.2474964234620887,278,1,1,0,1,0,1,1,0,1,1,64
102,280,2008-03-01,0.053893411834179374,0.06300312761132046,0.08733436266545391,0.09263434018357676,0.0,0.5078879286722568,0.06757770581064186,0.0,0.18156253505675013,1011,0.9495548961424332,0.19485657764589515,0.6152324431256182,0.008902077151335312,0.10385756676557864,0.0,0.002967359050445104,0.02373887240356083,0.050445103857566766,0.009891196834817012,0.018793273986152333,0.0,0.0,0.0,0.019782393669634024,0.0019782393669634025,16644.0,0.17060367454068245,0.14435695538057744,0.053805774278215215,0.16141732283464566,0.06299212598425198,0.0,0.4068241469816273,280,1,1,0,1,0,0,1,0,1,1,50
103,284,2008-03-01,0.055629464144592806,0.08499464533373631,0.03461758685038318,0.11585399975300695,0.0,0.30782304827334994,0.06526224538986274,0.0,0.3914484743996609,590,0.9796610169491524,0.09491525423728814,0.8593220338983051,0.003389830508474576,0.003389830508474576,0.0,0.0,0.01864406779661017,0.020338983050847456,0.005084745762711864,0.006779661016949152,0.0,0.0,0.0,0.003389830508474576,0.005084745762711864,13413.0,0.20440251572327045,0.040880503144654086,0.0,0.0,0.0,0.4685534591194969,0.2861635220125786,284,1,1,0,1,0,0,1,1,1,1,38
104,294,2008-03-01,0.00918608093000659,0.01349999640440196,0.048721315586808346,0.004386381602979332,0.0,0.3660257990125082,0.06854183161946906,0.0,0.4988246757738332,768,0.9466145833333334,0.2109375,0.69921875,0.005208333333333333,0.010416666666666666,0.0,0.0,0.02083333333333333,0.05338541666666666,0.0078125,0.013020833333333334,0.0,0.010416666666666666,0.0,0.015625,0.006510416666666667,11299.0,0.0,0.3090128755364807,0.0,0.23605150214592274,0.13161659513590845,0.07582260371959942,0.2474964234620887,294,1,1,0,1,0,1,1,0,1,1,64
105,295,2008-03-01,0.0538635131969489,0.10381532161390476,0.0259812802385006,0.10993214956309397,0.0,0.3074507415683113,0.06896679347770261,0.0,0.3838537135384867,590,0.9796610169491524,0.09491525423728814,0.8593220338983051,0.003389830508474576,0.003389830508474576,0.0,0.0,0.01864406779661017,0.020338983050847456,0.005084745762711864,0.006779661016949152,0.0,0.0,0.0,0.003389830508474576,0.005084745762711864,13413.0,0.20440251572327045,0.040880503144654086,0.0,0.0,0.0,0.4685534591194969,0.2861635220125786,295,1,1,0,1,0,0,1,1,1,1,37
106,301,2013-03-01,0.038337639868554936,0.04309966733188576,0.0,0.2346908418146219,0.0,0.3830877647575646,0.05366945611163729,0.0,0.2854522699842904,2385,0.9467505241090148,0.0909853249475891,0.7744234800838574,0.0020964360587002093,0.05744234800838575,0.0008385744234800838,0.0004192872117400419,0.020545073375262055,0.053249475890985325,0.01090146750524109,0.012159329140461216,0.0025157232704402514,0.0008385744234800838,0.0,0.018448637316561847,0.008385744234800839,8096.0,0.2729668674698795,0.3365963855421687,0.11182228915662652,0.05308734939759036,0.06965361445783133,0.0,0.1558734939759036,301,1,1,0,1,1,0,1,0,1,1,24
107,307,2015-09-01,0.005913450449432392,0.041799334098723266,0.00366842301486909,0.050419267817831036,0.0,0.38285313521156056,0.09258922338293196,0.0,0.4286706164740841,1304,0.8090490797546013,0.06825153374233127,0.526840490797546,0.004601226993865031,0.19708588957055206,0.0,0.0007668711656441718,0.011503067484662576,0.1909509202453988,0.06671779141104295,0.010736196319018405,0.009969325153374231,0.0,0.0,0.0789877300613497,0.024539877300613498,13953.0,0.13729508196721313,0.11202185792349728,0.2301912568306011,0.1919398907103825,0.08469945355191258,0.010245901639344263,0.2336065573770492,307,1,1,1,1,1,0,1,1,1,1,194
108,308,2015-09-01,0.005913450449432392,0.04170518183665765,0.004377584627340325,0.0503790167773944,0.0,0.3818852356188801,0.09139435986988917,0.0,0.4302586212698384,1304,0.8090490797546013,0.06825153374233127,0.526840490797546,0.004601226993865031,0.19708588957055206,0.0,0.0007668711656441718,0.011503067484662576,0.1909509202453988,0.06671779141104295,0.010736196319018405,0.009969325153374231,0.0,0.0,0.0789877300613497,0.024539877300613498,13953.0,0.13729508196721313,0.11202185792349728,0.2301912568306011,0.1919398907103825,0.08469945355191258,0.010245901639344263,0.2336065573770492,308,1,1,1,1,1,0,1,1,1,1,198
109,311,2016-03-01,0.0056246885364206545,0.016773475499725105,0.009545362461093646,0.14195102509595944,0.0,0.3944369834170704,0.027877732263264145,0.0,0.4094154212628873,610,0.9721311475409836,0.022950819672131147,0.9278688524590164,0.0,0.0,0.001639344262295082,0.0,0.019672131147540985,0.0278688524590164,0.0,0.0,0.0,0.0,0.0,0.0278688524590164,0.0,21607.0,0.025495750708215296,0.028328611898017,0.17847025495750707,0.31161473087818703,0.0,0.0,0.4560906515580737,311,1,1,1,1,0,1,1,0,1,1,95
110,330,2008-09-01,0.031847448920071,0.04587872164693183,0.012067023486521434,0.0,0.0,0.3871897982204778,0.0620346818233128,0.0,0.4928297748227562,1109,0.9837691614066728,0.010820559062218215,0.9386834986474302,0.0,0.006311992786293959,0.0,0.002705139765554554,0.02524797114517584,0.016230838593327322,0.0018034265103697023,0.007213706041478809,0.0,0.0,0.0,0.002705139765554554,0.004508566275924256,17008.0,0.04766355140186916,0.2102803738317757,0.02803738317757009,0.06542056074766353,0.02803738317757009,0.07196261682242991,0.5485981308411215,330,1,1,1,1,1,0,1,1,1,1,139
111,331,2013-03-01,0.038236876206822784,0.011201756295506193,0.12283357418193586,0.14619224356987065,0.0,0.29434656107958274,0.04593694996779677,0.0,0.3794889149053079,908,0.9779735682819384,0.1222466960352423,0.8094713656387665,0.0,0.015418502202643172,0.0,0.0,0.030837004405286344,0.022026431718061675,0.002202643171806168,0.0011013215859030838,0.0011013215859030838,0.0,0.0,0.014317180616740088,0.003303964757709251,7096.0,0.375,0.3524305555555556,0.03211805555555555,0.0720486111111111,0.0642361111111111,0.018229166666666668,0.0859375,331,1,0,1,1,0,1,1,1,1,1,67
112,346,2016-03-01,0.052439335844058216,0.08193918342396647,0.020887629838678985,0.14636849569576002,0.0,0.3721271325083668,0.037861194927730255,0.0,0.3408163636054976,747,0.9410977242302544,0.08299866131191433,0.8165997322623829,0.004016064257028112,0.008032128514056224,0.0013386880856760374,0.0,0.028112449799196783,0.05890227576974565,0.0107095046854083,0.00535475234270415,0.0,0.0,0.0,0.03748326639892905,0.00535475234270415,25261.0,0.16289592760180996,0.09049773755656107,0.1297134238310709,0.030165912518853692,0.03770739064856712,0.0,0.5490196078431373,346,1,1,1,1,1,0,1,1,1,1,177
113,352,2016-03-01,0.12032321249000096,0.0060021435426275424,0.007013860770609517,0.12292017877900398,0.0,0.3647259940404193,0.10942060827081787,0.0,0.3899172145965217,799,0.9912390488110138,0.04130162703379224,0.8973717146433041,0.0025031289111389237,0.010012515644555695,0.0,0.006257822277847309,0.03379224030037547,0.008760951188986229,0.0025031289111389237,0.0050062578222778474,0.0,0.0,0.0,0.0012515644555694619,0.0,19692.0,0.0903954802259887,0.18926553672316385,0.1596045197740113,0.00847457627118644,0.1553672316384181,0.0,0.3968926553672316,352,1,0,1,1,0,1,1,0,1,1,90
114,353,2016-03-01,0.12094076345561308,0.006232039769262193,0.006028233892139735,0.10668679297140947,0.0,0.3500309991784197,0.11086415221543207,0.0,0.4201577819733368,799,0.9912390488110138,0.04130162703379224,0.8973717146433041,0.0025031289111389237,0.010012515644555695,0.0,0.006257822277847309,0.03379224030037547,0.008760951188986229,0.0025031289111389237,0.0050062578222778474,0.0,0.0,0.0,0.0012515644555694619,0.0,19692.0,0.0903954802259887,0.18926553672316385,0.1596045197740113,0.00847457627118644,0.1553672316384181,0.0,0.3968926553672316,353,1,0,0,1,0,1,1,0,1,1,81
115,354,2016-03-01,0.12269282814323093,0.006232039769262193,0.00642873105633277,0.10808566145391874,0.0,0.35261683806613925,0.10926776541541706,0.0,0.41736896423893,799,0.9912390488110138,0.04130162703379224,0.8973717146433041,0.0025031289111389237,0.010012515644555695,0.0,0.006257822277847309,0.03379224030037547,0.008760951188986229,0.0025031289111389237,0.0050062578222778474,0.0,0.0,0.0,0.0012515644555694619,0.0,19692.0,0.0903954802259887,0.18926553672316385,0.1596045197740113,0.00847457627118644,0.1553672316384181,0.0,0.3968926553672316,354,1,0,0,1,0,1,1,0,1,1,82
116,375,2008-09-01,0.006632526080283529,0.01215407929394692,0.01785428537453085,0.014898603206850625,0.0,0.3944668709738612,0.08227592043988183,0.0,0.4783502407109286,768,0.9466145833333334,0.2109375,0.69921875,0.005208333333333333,0.010416666666666666,0.0,0.0,0.02083333333333333,0.05338541666666666,0.0078125,0.013020833333333334,0.0,0.010416666666666666,0.0,0.015625,0.006510416666666667,11299.0,0.0,0.3090128755364807,0.0,0.23605150214592274,0.13161659513590845,0.07582260371959942,0.2474964234620887,375,1,1,0,1,0,1,1,0,1,1,56
117,391,2008-03-01,0.016895799255216448,0.08585702629488617,0.0,0.05074974132397257,0.0,0.3499739219017642,0.12495251719433875,0.0,0.3884667932850383,944,0.9661016949152542,0.05296610169491525,0.8813559322033898,0.001059322033898305,0.009533898305084743,0.00423728813559322,0.001059322033898305,0.015889830508474576,0.03389830508474576,0.00211864406779661,0.00847457627118644,0.001059322033898305,0.0,0.0,0.02224576271186441,0.0,17396.0,0.08081705150976909,0.22735346358792186,0.047957371225577264,0.03285968028419183,0.06660746003552398,0.0,0.544404973357016,391,1,1,0,1,1,1,1,1,1,1,145
118,408,2008-03-01,0.016895799255216448,0.08585702629488617,0.0,0.05074974132397257,0.0,0.3499739219017642,0.12495251719433875,0.0,0.3884667932850383,944,0.9661016949152542,0.05296610169491525,0.8813559322033898,0.001059322033898305,0.009533898305084743,0.00423728813559322,0.001059322033898305,0.015889830508474576,0.03389830508474576,0.00211864406779661,0.00847457627118644,0.001059322033898305,0.0,0.0,0.02224576271186441,0.0,17396.0,0.08081705150976909,0.22735346358792186,0.047957371225577264,0.03285968028419183,0.06660746003552398,0.0,0.544404973357016,408,1,1,0,1,1,1,1,1,1,1,145
119,410,2013-03-01,0.006361181687294082,0.003474086343483631,0.007013860770609517,0.2857986836409141,0.0,0.4438426459557551,0.068878694690108,0.0,0.19099202859912967,799,0.9912390488110138,0.04130162703379224,0.8973717146433041,0.0025031289111389237,0.010012515644555695,0.0,0.006257822277847309,0.03379224030037547,0.008760951188986229,0.0025031289111389237,0.0050062578222778474,0.0,0.0,0.0,0.0012515644555694619,0.0,19692.0,0.0903954802259887,0.18926553672316385,0.1596045197740113,0.00847457627118644,0.1553672316384181,0.0,0.3968926553672316,410,1,1,1,1,0,1,1,0,1,1,88
120,437,2008-03-01,0.0187797238006568,0.09488820061458536,0.0,0.04706323835973311,0.0,0.3607550739102042,0.11880769567916707,0.0,0.3784857914363102,944,0.9661016949152542,0.05296610169491525,0.8813559322033898,0.001059322033898305,0.009533898305084743,0.00423728813559322,0.001059322033898305,0.015889830508474576,0.03389830508474576,0.00211864406779661,0.00847457627118644,0.001059322033898305,0.0,0.0,0.02224576271186441,0.0,17396.0,0.08081705150976909,0.22735346358792186,0.047957371225577264,0.03285968028419183,0.06660746003552398,0.0,0.544404973357016,437,1,1,0,1,1,1,1,1,1,1,179
121,441,2008-03-01,0.05085504950310273,0.009698341410162886,0.01892519040849865,0.10540149854020596,0.0,0.3415846992158725,0.20313518825169444,0.0,0.3212550821735656,900,0.9722222222222222,0.03222222222222222,0.9277777777777778,0.0022222222222222227,0.0033333333333333327,0.0,0.0,0.006666666666666667,0.027777777777777776,0.004444444444444445,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.0011111111111111113,11617.0,0.06139315230224321,0.4132231404958678,0.04840613931523023,0.01770956316410862,0.20070838252656434,0.01889020070838253,0.2396694214876033,441,1,1,1,1,0,0,1,0,1,1,103
122,464,2013-03-01,0.00628700785012458,0.0036941001873420968,0.007013860770609517,0.30399056097161514,0.0,0.4209191991477472,0.07382339007021703,0.0,0.19055888885246908,799,0.9912390488110138,0.04130162703379224,0.8973717146433041,0.0025031289111389237,0.010012515644555695,0.0,0.006257822277847309,0.03379224030037547,0.008760951188986229,0.0025031289111389237,0.0050062578222778474,0.0,0.0,0.0,0.0012515644555694619,0.0,19692.0,0.0903954802259887,0.18926553672316385,0.1596045197740113,0.00847457627118644,0.1553672316384181,0.0,0.3968926553672316,464,1,1,1,1,0,1,1,0,1,1,94
123,469,2008-09-01,0.008885578672571141,0.01215407929394692,0.02968706100185617,0.04334234002586941,0.0,0.3896517606192999,0.08945004958352283,0.0,0.4357147094755047,768,0.9466145833333334,0.2109375,0.69921875,0.005208333333333333,0.010416666666666666,0.0,0.0,0.02083333333333333,0.05338541666666666,0.0078125,0.013020833333333334,0.0,0.010416666666666666,0.0,0.015625,0.006510416666666667,11299.0,0.0,0.3090128755364807,0.0,0.23605150214592274,0.13161659513590845,0.07582260371959942,0.2474964234620887,469,1,1,0,1,0,1,1,0,1,1,54
124,482,2013-03-01,0.005988500217222811,0.00532610773857276,0.007013860770609517,0.3064666355569326,0.0,0.4175106354061137,0.0767503371248899,0.0,0.18693242340288152,799,0.9912390488110138,0.04130162703379224,0.8973717146433041,0.0025031289111389237,0.010012515644555695,0.0,0.006257822277847309,0.03379224030037547,0.008760951188986229,0.0025031289111389237,0.0050062578222778474,0.0,0.0,0.0,0.0012515644555694619,0.0,19692.0,0.0903954802259887,0.18926553672316385,0.1596045197740113,0.00847457627118644,0.1553672316384181,0.0,0.3968926553672316,482,1,1,1,1,0,1,1,0,1,1,90
125,491,2013-03-01,0.038236876206822784,0.013762681797184637,0.09610972907185218,0.07499387787905687,0.0,0.3093888949295009,0.04427724309672189,0.0,0.4614675732256834,908,0.9779735682819384,0.1222466960352423,0.8094713656387665,0.0,0.015418502202643172,0.0,0.0,0.030837004405286344,0.022026431718061675,0.002202643171806168,0.0011013215859030838,0.0011013215859030838,0.0,0.0,0.014317180616740088,0.003303964757709251,7096.0,0.375,0.3524305555555556,0.03211805555555555,0.0720486111111111,0.0642361111111111,0.018229166666666668,0.0859375,491,1,0,1,1,0,1,1,1,1,1,64
126,494,2015-09-01,0.034342823950220286,0.07921622722198797,0.039034947997472716,0.016443058458902232,0.0,0.3856962051428879,0.0787011507827125,0.0,0.4009084103960368,1653,0.7180883242589232,0.2534785238959468,0.1560798548094374,0.002419842710223836,0.2825166364186328,0.0006049606775559589,0.0012099213551119178,0.021778584392014518,0.28191167574107684,0.09376890502117363,0.006654567453115548,0.0030248033877797943,0.0030248033877797943,0.0,0.14882032667876588,0.02661826981246219,20686.0,0.06297918948521357,0.16265060240963855,0.03285870755750274,0.042168674698795185,0.2316538882803943,0.019715224534501644,0.447973713033954,494,1,1,1,1,1,0,1,1,1,1,241
127,495,2015-09-01,0.038642152262428994,0.07925867514063811,0.039034947997472716,0.016309527629302906,0.0,0.3814766673430224,0.07732794936626171,0.0,0.406592232523302,1653,0.7180883242589232,0.2534785238959468,0.1560798548094374,0.002419842710223836,0.2825166364186328,0.0006049606775559589,0.0012099213551119178,0.021778584392014518,0.28191167574107684,0.09376890502117363,0.006654567453115548,0.0030248033877797943,0.0030248033877797943,0.0,0.14882032667876588,0.02661826981246219,20686.0,0.06297918948521357,0.16265060240963855,0.03285870755750274,0.042168674698795185,0.2316538882803943,0.019715224534501644,0.447973713033954,495,1,1,1,1,1,0,1,1,1,1,240
128,506,2015-09-01,0.031909449643530576,0.02467241290997041,0.020597851498272653,0.005831374402053494,0.0,0.3781600223744767,0.10855337365797728,0.0,0.4621849651572494,1304,0.8090490797546013,0.06825153374233127,0.526840490797546,0.004601226993865031,0.19708588957055206,0.0,0.0007668711656441718,0.011503067484662576,0.1909509202453988,0.06671779141104295,0.010736196319018405,0.009969325153374231,0.0,0.0,0.0789877300613497,0.024539877300613498,13953.0,0.13729508196721313,0.11202185792349728,0.2301912568306011,0.1919398907103825,0.08469945355191258,0.010245901639344263,0.2336065573770492,506,1,1,1,1,1,1,1,0,1,1,156
129,510,2015-09-01,0.03218228264472841,0.026763799693396404,0.022742966611465496,0.005831374402053494,0.0,0.3927464601387628,0.10346037660137752,0.0,0.4484550225529442,1304,0.8090490797546013,0.06825153374233127,0.526840490797546,0.004601226993865031,0.19708588957055206,0.0,0.0007668711656441718,0.011503067484662576,0.1909509202453988,0.06671779141104295,0.010736196319018405,0.009969325153374231,0.0,0.0,0.0789877300613497,0.024539877300613498,13953.0,0.13729508196721313,0.11202185792349728,0.2301912568306011,0.1919398907103825,0.08469945355191258,0.010245901639344263,0.2336065573770492,510,1,1,1,1,1,1,1,0,1,1,149
130,519,2015-09-01,0.023481486366408854,0.08738660652006186,0.04103118550496493,0.019088890107074416,0.0,0.4015883850506397,0.07969619561820677,0.0,0.3712087371990525,1304,0.8090490797546013,0.06825153374233127,0.526840490797546,0.004601226993865031,0.19708588957055206,0.0,0.0007668711656441718,0.011503067484662576,0.1909509202453988,0.06671779141104295,0.010736196319018405,0.009969325153374231,0.0,0.0,0.0789877300613497,0.024539877300613498,13953.0,0.13729508196721313,0.11202185792349728,0.2301912568306011,0.1919398907103825,0.08469945355191258,0.010245901639344263,0.2336065573770492,519,1,1,1,1,1,0,1,1,1,1,190
131,522,2015-09-01,0.007593741409264597,0.06485747764047554,0.0351750955783484,0.013067678770106552,0.0,0.3906164685112253,0.08966631424051147,0.0,0.4066169652593327,1304,0.8090490797546013,0.06825153374233127,0.526840490797546,0.004601226993865031,0.19708588957055206,0.0,0.0007668711656441718,0.011503067484662576,0.1909509202453988,0.06671779141104295,0.010736196319018405,0.009969325153374231,0.0,0.0,0.0789877300613497,0.024539877300613498,13953.0,0.13729508196721313,0.11202185792349728,0.2301912568306011,0.1919398907103825,0.08469945355191258,0.010245901639344263,0.2336065573770492,522,1,1,1,1,1,0,1,0,1,1,210
132,527,2015-09-01,0.019708593092912285,0.09088755063956053,0.043307635935072385,0.019088890107074416,0.0,0.4041151789693161,0.07510453269895175,0.0,0.3674962116500248,1304,0.8090490797546013,0.06825153374233127,0.526840490797546,0.004601226993865031,0.19708588957055206,0.0,0.0007668711656441718,0.011503067484662576,0.1909509202453988,0.06671779141104295,0.010736196319018405,0.009969325153374231,0.0,0.0,0.0789877300613497,0.024539877300613498,13953.0,0.13729508196721313,0.11202185792349728,0.2301912568306011,0.1919398907103825,0.08469945355191258,0.010245901639344263,0.2336065573770492,527,1,1,1,1,1,0,1,1,1,1,203
133,536,2015-09-01,0.02744898204445424,0.020204715457641888,0.028677188092535857,0.0,0.0,0.33547123354853176,0.04793838319871585,0.0,0.5677084797025747,1134,0.9814814814814816,0.006172839506172839,0.9462081128747796,0.001763668430335097,0.01146384479717813,0.0,0.002645502645502645,0.013227513227513229,0.018518518518518517,0.0008818342151675485,0.01146384479717813,0.0,0.0,0.003527336860670194,0.0008818342151675485,0.001763668430335097,18910.0,0.16698473282442747,0.22423664122137404,0.0,0.044847328244274814,0.01431297709923664,0.006679389312977099,0.5429389312977099,536,1,0,1,1,0,0,1,0,1,1,33
134,540,2010-03-01,0.043071551432202884,0.005323421868631926,0.0,0.0,0.0,0.3731006546319829,0.03801064792642997,0.0,0.5835652755729551,783,0.9936143039591316,0.010217113665389528,0.9604086845466157,0.0,0.0,0.0,0.0,0.02298850574712644,0.006385696040868455,0.0,0.006385696040868455,0.0,0.0,0.0,0.0,0.0,14872.0,0.12649800266311584,0.2330226364846871,0.023968042609853527,0.12649800266311584,0.045272969374167776,0.0,0.4447403462050599,540,0,1,0,1,0,0,1,0,1,1,38
135,553,2013-09-01,0.009529066350232358,0.034340409974447615,0.0,0.0,0.0,0.3858989385859944,0.035792796330307235,0.0,0.5439678551092508,1051,0.9866793529971456,0.0066603235014272115,0.9647954329210277,0.0009514747859181732,0.003805899143672693,0.0,0.0,0.010466222645099905,0.013320647002854423,0.0,0.010466222645099905,0.0,0.0,0.0,0.0019029495718363464,0.0009514747859181732,14599.0,0.15811088295687886,0.25564681724845995,0.03593429158110883,0.16632443531827515,0.004106776180698152,0.02258726899383984,0.35728952772073924,553,1,1,0,1,0,0,1,1,1,1,89
136,570,2008-09-01,0.017734506395584927,0.06172789671205067,0.13875555094179318,0.026831288793435826,0.0,0.4677602975355795,0.1688656780013178,0.0,0.136059288015823,647,0.9984544049459042,0.08346213292117466,0.8686244204018547,0.0030911901081916537,0.009273570324574959,0.0,0.02472952086553323,0.009273570324574959,0.0015455950540958269,0.0,0.0015455950540958269,0.0,0.0,0.0,0.0,0.0,13804.0,0.14457831325301204,0.2756024096385542,0.12650602409638553,0.045180722891566265,0.07981927710843373,0.0,0.32831325301204817,570,1,1,0,1,0,0,1,1,1,1,91
137,592,2013-09-01,0.01614584293074762,0.1326527606835007,0.0,0.0,0.0,0.3629088195468614,0.04270197253657348,0.0,0.4617364472330644,1425,0.9628070175438596,0.023157894736842103,0.9115789473684208,0.0021052631578947372,0.007017543859649123,0.0,0.0,0.01894736842105264,0.03719298245614035,0.0007017543859649122,0.02526315789473684,0.0,0.0,0.0,0.007017543859649123,0.0042105263157894745,9181.0,0.3224009900990099,0.1936881188118812,0.024752475247524757,0.08415841584158416,0.0198019801980198,0.049504950495049514,0.3056930693069307,592,1,1,1,1,1,0,1,1,1,1,91
138,594,2008-09-01,0.02194231544420835,0.06172789671205067,0.12005373647833704,0.030160863157205182,0.0,0.4716433591425894,0.16877748172338375,0.0,0.14763666278643406,647,0.9984544049459042,0.08346213292117466,0.8686244204018547,0.0030911901081916537,0.009273570324574959,0.0,0.02472952086553323,0.009273570324574959,0.0015455950540958269,0.0,0.0015455950540958269,0.0,0.0,0.0,0.0,0.0,13804.0,0.14457831325301204,0.2756024096385542,0.12650602409638553,0.045180722891566265,0.07981927710843373,0.0,0.32831325301204817,594,1,1,0,1,0,0,1,1,1,1,90
139,599,2011-03-01,0.018224766741281748,0.03774181584857738,0.018414821653022568,0.08586572423822686,0.0,0.4869812253797878,0.2248814873196613,0.0,0.14611492556072414,647,0.9984544049459042,0.08346213292117466,0.8686244204018547,0.0030911901081916537,0.009273570324574959,0.0,0.02472952086553323,0.009273570324574959,0.0015455950540958269,0.0,0.0015455950540958269,0.0,0.0,0.0,0.0,0.0,13804.0,0.14457831325301204,0.2756024096385542,0.12650602409638553,0.045180722891566265,0.07981927710843373,0.0,0.32831325301204817,599,1,1,0,1,0,0,1,1,1,1,83
140,632,2007-09-01,0.0266256607592397,0.1029547837214098,0.0,0.03080283737492398,0.0,0.40185536753645296,0.033806816455500474,0.0,0.4305801949117128,923,0.9967497291440952,0.0043336944745395465,0.9653304442036836,0.002166847237269773,0.003250270855904659,0.0,0.006500541711809318,0.01516793066088841,0.003250270855904659,0.0,0.003250270855904659,0.0,0.0,0.0,0.0,0.0,15425.0,0.11187845303867404,0.13121546961325967,0.10082872928176796,0.1477900552486188,0.0,0.031767955801104975,0.4765193370165746,632,1,1,1,1,1,0,1,1,1,1,86
141,642,2008-09-01,0.04415520423276149,0.008743824019645005,0.0,0.21765786384359195,0.0,0.4346132452779349,0.14475352122319726,0.0,0.1942315456356309,647,0.9984544049459042,0.08346213292117466,0.8686244204018547,0.0030911901081916537,0.009273570324574959,0.0,0.02472952086553323,0.009273570324574959,0.0015455950540958269,0.0,0.0015455950540958269,0.0,0.0,0.0,0.0,0.0,13804.0,0.14457831325301204,0.2756024096385542,0.12650602409638553,0.045180722891566265,0.07981927710843373,0.0,0.32831325301204817,642,1,1,0,1,0,0,1,1,1,1,62
